scenario,run_id,task_completed,total_operations,authorized_operations,unauthorized_attempts,unauthorized_blocked,false_revocation,missed_detection,initial_state,final_state,final_m_t,final_m_u,final_m_theta,maximum_conflict,detection_latency_ms,revocation_latency_ms,execution_time_ms,capabilities_revoked,evidence_count,notes
normal_agent,0,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1895,0,2,2 authorized ops: READ + WRITE
normal_agent,1,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2181,0,2,2 authorized ops: READ + WRITE
normal_agent,2,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1749,0,2,2 authorized ops: READ + WRITE
normal_agent,3,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1492,0,2,2 authorized ops: READ + WRITE
normal_agent,4,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2523,0,2,2 authorized ops: READ + WRITE
normal_agent,5,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1365,0,2,2 authorized ops: READ + WRITE
normal_agent,6,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2299,0,2,2 authorized ops: READ + WRITE
normal_agent,7,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2121,0,2,2 authorized ops: READ + WRITE
normal_agent,8,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1462,0,2,2 authorized ops: READ + WRITE
normal_agent,9,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2395,0,2,2 authorized ops: READ + WRITE
normal_agent,10,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1399,0,2,2 authorized ops: READ + WRITE
normal_agent,11,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.247,0,2,2 authorized ops: READ + WRITE
normal_agent,12,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1443,0,2,2 authorized ops: READ + WRITE
normal_agent,13,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2299,0,2,2 authorized ops: READ + WRITE
normal_agent,14,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.3115,0,2,2 authorized ops: READ + WRITE
normal_agent,15,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2773,0,2,2 authorized ops: READ + WRITE
normal_agent,16,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2014,0,2,2 authorized ops: READ + WRITE
normal_agent,17,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2074,0,2,2 authorized ops: READ + WRITE
normal_agent,18,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1805,0,2,2 authorized ops: READ + WRITE
normal_agent,19,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1425,0,2,2 authorized ops: READ + WRITE
normal_agent,20,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2092,0,2,2 authorized ops: READ + WRITE
normal_agent,21,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.3112,0,2,2 authorized ops: READ + WRITE
normal_agent,22,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1277,0,2,2 authorized ops: READ + WRITE
normal_agent,23,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1564,0,2,2 authorized ops: READ + WRITE
normal_agent,24,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.198,0,2,2 authorized ops: READ + WRITE
normal_agent,25,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1815,0,2,2 authorized ops: READ + WRITE
normal_agent,26,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1686,0,2,2 authorized ops: READ + WRITE
normal_agent,27,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1693,0,2,2 authorized ops: READ + WRITE
normal_agent,28,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.1678,0,2,2 authorized ops: READ + WRITE
normal_agent,29,True,2,2,0,0,False,False,NORMAL,NORMAL,0.9324,0.0243,0.0432,0.075,,,0.2658,0,2,2 authorized ops: READ + WRITE
accidental_violation,0,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.2774,0.0035,1.1528,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,1,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.2357,0.0037,0.9234,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,2,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.1508,0.0018,0.5576,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,3,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.1766,0.0027,0.8415,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,4,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.1425,0.0019,0.653,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,5,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.1211,0.0022,0.6719,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,6,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0497,0.001,0.221,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,7,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0512,0.0007,0.2985,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,8,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0463,0.0008,0.1847,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,9,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0536,0.0009,0.1968,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,10,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0468,0.0011,0.2176,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,11,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0615,0.0009,0.2198,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
accidental_violation,12,True,3,2,1,1,False,False,NORMAL,RESTRICTED,0.8145,0.1542,0.0312,0.5275,0.0458,0.0006,0.1759,0,3,1 auth read + 1 accidental write attempt + 1 post-violation read attempt
